node_id,cluster,cluster_probability,outlier_score,is_noise,centroid_distance,baseline_iforest_score,is_anomaly,anomaly_rank
4:7881d57d-4dc3-40da-9c97-756961f2beba:6690,-1,0.0,0.6237519167043591,True,0.999856052788488,0.3860641729472717,True,23
4:7881d57d-4dc3-40da-9c97-756961f2beba:6691,-1,0.0,0.6237519167043591,True,0.999856052788488,0.3860641729472717,True,23
4:7881d57d-4dc3-40da-9c97-756961f2beba:39764,-1,0.0,0.33010376280313464,True,1.492082027820317,0.4338905060361521,True,216
4:7881d57d-4dc3-40da-9c97-756961f2beba:39769,-1,0.0,0.3289958031665085,True,1.4914565358149843,0.4418769988089666,True,217
4:7881d57d-4dc3-40da-9c97-756961f2beba:39760,-1,0.0,0.32542992319729613,True,1.4849044112547611,0.44098602267721276,True,222
4:7881d57d-4dc3-40da-9c97-756961f2beba:39768,-1,0.0,0.3168153770177439,True,1.465658413241592,0.43849770915839414,True,233
4:7881d57d-4dc3-40da-9c97-756961f2beba:39836,-1,0.0,0.3150389636262307,True,1.4334849930895244,0.43872204440260326,True,235
4:7881d57d-4dc3-40da-9c97-756961f2beba:39853,-1,0.0,0.3110952886356123,True,1.451579853523273,0.4379814756961351,True,240
4:7881d57d-4dc3-40da-9c97-756961f2beba:39759,-1,0.0,0.3110649084977556,True,1.4518586750276625,0.43718237291505585,True,241
4:7881d57d-4dc3-40da-9c97-756961f2beba:39792,-1,0.0,0.3104606184390998,True,1.4504123199762364,0.42668628717898766,True,244
4:7881d57d-4dc3-40da-9c97-756961f2beba:39761,-1,0.0,0.3093544537060993,True,1.447921014447932,0.446421207010156,True,247
4:7881d57d-4dc3-40da-9c97-756961f2beba:39762,-1,0.0,0.30758055166193904,True,1.4438377526428983,0.4364563652700367,True,251
4:7881d57d-4dc3-40da-9c97-756961f2beba:39864,-1,0.0,0.3067067554267321,True,1.4442701274273335,0.44489204508286245,True,254
4:7881d57d-4dc3-40da-9c97-756961f2beba:39794,-1,0.0,0.30224834938890127,True,1.4355487141685763,0.44353843298985207,True,260
4:7881d57d-4dc3-40da-9c97-756961f2beba:39861,-1,0.0,0.30202987548346816,True,1.4336825018848183,0.43238179913262337,True,261
4:7881d57d-4dc3-40da-9c97-756961f2beba:5032,4,0.4433169032269233,0.5566830967730767,False,0.7314831242114912,0.45727674445919214,True,24
4:7881d57d-4dc3-40da-9c97-756961f2beba:3049,2,0.4994849006925351,0.5005150993074649,False,0.6596798541909644,0.4608133523485695,True,25
4:7881d57d-4dc3-40da-9c97-756961f2beba:1432,16,0.5017259568972621,0.49827404310273793,False,0.6921817406197465,0.4613496920657667,True,26
4:7881d57d-4dc3-40da-9c97-756961f2beba:4235,27,0.5021554370932977,0.4978445629067023,False,0.7171881207752392,0.459080584103402,True,27
4:7881d57d-4dc3-40da-9c97-756961f2beba:2301,4,0.5029057402591741,0.49709425974082583,False,0.6524338757536543,0.45225309686380394,True,28
4:7881d57d-4dc3-40da-9c97-756961f2beba:1769,11,0.5157467458304388,0.4842532541695612,False,0.8676037395785183,0.46837871531431297,True,29
4:7881d57d-4dc3-40da-9c97-756961f2beba:2272,27,0.5174916370888537,0.48250836291114635,False,0.6458707339766783,0.4461340465020481,True,30
4:7881d57d-4dc3-40da-9c97-756961f2beba:3811,49,0.5227863104153145,0.4772136895846854,False,0.9823771753932314,0.46342073799743716,True,31
4:7881d57d-4dc3-40da-9c97-756961f2beba:492,4,0.5264025321853906,0.4735974678146095,False,0.5695023024120309,0.4581813392402068,True,32
4:7881d57d-4dc3-40da-9c97-756961f2beba:4432,17,0.5265803800127575,0.47341961998724247,False,0.7260082797309234,0.45833489062715366,True,33
4:7881d57d-4dc3-40da-9c97-756961f2beba:1946,37,0.530684195389973,0.4693158046100269,False,0.8729554656571303,0.45941991937380267,True,34
4:7881d57d-4dc3-40da-9c97-756961f2beba:3796,38,0.5316867862443251,0.4683132137556749,False,0.8652142492731675,0.4556234195423905,True,35
4:7881d57d-4dc3-40da-9c97-756961f2beba:919,13,0.5318095322488099,0.4681904677511901,False,0.769060491857981,0.46489798303973084,True,36
4:7881d57d-4dc3-40da-9c97-756961f2beba:4069,26,0.531943702104123,0.46805629789587705,False,0.837545140298096,0.46415789563022647,True,37
4:7881d57d-4dc3-40da-9c97-756961f2beba:2252,4,0.5358175390851935,0.46418246091480647,False,0.6029501845598769,0.4634807771277232,True,38
4:7881d57d-4dc3-40da-9c97-756961f2beba:4480,21,0.5362842599567045,0.4637157400432955,False,0.8190149449800288,0.45550977930571607,True,39
4:7881d57d-4dc3-40da-9c97-756961f2beba:2754,17,0.5365740272954914,0.46342597270450864,False,0.7086368760768432,0.4612997180367799,True,40
4:7881d57d-4dc3-40da-9c97-756961f2beba:4942,48,0.5384350682233818,0.46156493177661817,False,0.8572387544465787,0.4548360350436154,True,41
4:7881d57d-4dc3-40da-9c97-756961f2beba:2917,22,0.540308823174645,0.459691176825355,False,0.6996077649369837,0.45968302606310874,True,42
